row,W,AA,AE,BZ,CA,O,a_not,h_not,a_over_h_not,implied_hedge,h_over_a_px 
1053,43.85,10522.97,236.3170590866467,24083.376712463923,-102.17781348181634,1.0,1056056.068841543,1075214.0659347489,0.9821821554421811,235.70064666484396,239.9765108323831
1054,43.85,10525.97,236.30755456165187,24083.376712463923,-102.17781348181634,1.0,1056056.068841543,1075520.5993751944,0.981902224332143,235.70064666484396,240.0449258836944
1055,43.9,10536.07,236.29850635504815,24083.376712463923,-102.17781348181634,1.0,1057260.2376771662,1076552.5952913607,0.9820795029443283,235.70064666484396,240.00159453302962
1056,43.9,10533.22,236.2891440769881,24083.376712463923,-102.17781348181634,1.0,1057260.2376771662,1076261.3885229374,0.9823452266815514,235.70064666484396,239.9366742596811
1057,43.85,10526.06,236.2785545917948,24083.376712463923,-102.17781348181634,1.0,1056056.068841543,1075529.7953784077,0.9818938288641151,235.70064666484396,240.04697833523375
1058,43.95,10535.47,236.26951395834874,24083.376712463923,-102.17781348181634,1.0,1058464.4065127894,1076491.2886032716,0.9832540381131447,235.70064666484396,239.7149032992036
1059,44.0,10519.23,236.26260944993717,24083.376712463923,-102.17781348181634,1.0,1059668.5753484126,1074831.9209123268,0.9858923564988251,235.70064666484396,239.07340909090908
1060,43.95,10539.39,236.24915919043406,24083.376712463923,-102.17781348181634,1.0,1058464.4065127894,1076891.8256321202,0.982888328538928,235.70064666484396,239.8040955631399
1061,43.95,10551.91,236.23735248579962,24083.376712463923,-102.17781348181634,1.0,1058464.4065127894,1078171.0918569127,0.9817221167466261,235.70064666484396,240.0889647326507
1062,43.85,10553.2,236.22356570460488,24083.376712463923,-102.17781348181634,1.0,1056056.068841543,1078302.9012363043,0.9793686612831565,235.70064666484396,240.6659064994299
1063,43.75,10545.53,236.2071821061505,24083.376712463923,-102.17781348181634,1.0,1053647.7311702967,1077519.1974068987,0.9778459016841186,235.70064666484396,241.04068571428573
1064,43.75,10539.57,236.19088635335146,24083.376712463923,-102.17781348181634,1.0,1053647.7311702967,1076910.217638547,0.9783988617739551,235.70064666484396,240.90445714285713
1065,43.8,10547.63,236.174035644957,24083.376712463923,-102.17781348181634,1.0,1054851.9000059199,1077733.7708152104,0.9787685313117891,235.70064666484396,240.8134703196347
1066,43.8,10561.63,236.15669174305123,24083.376712463923,-102.17781348181634,1.0,1054851.9000059199,1079164.260203956,0.9774711217795138,235.70064666484396,241.13310502283105
1067,43.85,10560.45,236.1385996113981,24083.376712463923,-102.17781348181634,1.0,1056056.068841543,1079043.6903840476,0.9786963014126676,235.70064666484396,240.83124287343216
1068,43.9,10567.1,236.1218899651729,24083.376712463923,-102.17781348181634,1.0,1057260.2376771662,1079723.1728437014,0.9791956533568008,235.70064666484396,240.70842824601368
1069,43.95,10562.76,236.10646435227923,24083.376712463923,-102.17781348181634,1.0,1058464.4065127894,1079279.7211331904,0.9807136980220976,235.70064666484396,240.3358361774744
1070,43.95,10564.3,236.09173644753827,24083.376712463923,-102.17781348181634,1.0,1058464.4065127894,1079437.0749659524,0.9805707354883799,235.70064666484396,240.37087599544935
1071,43.95,10557.92,236.0765349565387,24083.376712463923,-102.17781348181634,1.0,1058464.4065127894,1078785.1805159384,0.9811632803544535,235.70064666484396,240.22571103526732
1072,43.95,10569.41,236.06061364219792,24083.376712463923,-102.17781348181634,1.0,1058464.4065127894,1079959.2035928445,0.9800966582732519,235.70064666484396,240.48714448236632
1073,43.9,10556.23,236.04631159035935,24083.376712463923,-102.17781348181634,1.0,1057260.2376771662,1078612.500011154,0.9802039543081812,235.70064666484396,240.46082004555808
1074,43.85,10544.46,236.03342532096045,24083.376712463923,-102.17781348181634,1.0,1056056.068841543,1077409.8671464731,0.9801804318337219,235.70064666484396,240.46659064994296
1075,43.75,10535.93,236.01847778080634,24083.376712463923,-102.17781348181634,1.0,1053647.7311702967,1076538.2903974734,0.9787368833683332,235.70064666484396,240.82125714285715
1076,43.8,10526.15,236.00466952816765,24083.376712463923,-102.17781348181634,1.0,1054851.9000059199,1075538.991381621,0.9807658378343618,235.70064666484396,240.3230593607306
1077,43.65,10535.61,235.9875386594469,24083.376712463923,-102.17781348181634,1.0,1051239.3934990503,1076505.5934971592,0.9765294298973138,235.70064666484396,241.36563573883163
1078,43.7,10541.27,235.97032591951026,24083.376712463923,-102.17781348181634,1.0,1052443.5623346735,1077083.9199214661,0.9771230847187939,235.70064666484396,241.21899313501143
1079,43.75,10546.11,235.95464476501004,24083.376712463923,-102.17781348181634,1.0,1053647.7311702967,1077578.4605387182,0.9777921235021182,235.70064666484396,241.05394285714286
1080,43.7,10535.32,235.93957575200992,24083.376712463923,-102.17781348181634,1.0,1052443.5623346735,1076475.9619312494,0.9776749314927009,235.70064666484396,241.0828375286041
1081,43.75,10543.01,235.9259509677526,24083.376712463923,-102.17781348181634,1.0,1053647.7311702967,1077261.7093169244,0.9780796273158163,235.70064666484396,240.98308571428572
1082,44.0,10577.43,235.91381352569962,24083.376712463923,-102.17781348181634,1.0,1059668.5753484126,1080778.6696569687,0.9804676989829414,235.70064666484396,240.39613636363637
1083,44.1,10584.03,235.90323823644027,24083.376712463923,-102.17781348181634,1.0,1062076.913019659,1081453.0432259487,0.9820832440875185,235.70064666484396,240.00068027210884
1084,44.15,10589.26,235.89323562425778,24083.376712463923,-102.17781348181634,1.0,1063281.0818552822,1081987.4331904585,0.9827111195921964,235.70064666484396,239.84733861834655
1085,44.15,10584.82,235.88395589306933,24083.376712463923,-102.17781348181634,1.0,1063281.0818552822,1081533.7636985993,0.9831233360843983,235.70064666484396,239.7467723669309
1086,44.35,10589.87,235.87689933286413,24083.376712463923,-102.17781348181634,1.0,1068097.757197775,1082049.7616566825,0.9871059493257074,235.70064666484396,238.7794813979707
1087,44.35,10584.24,235.87015694352388,24083.376712463923,-102.17781348181634,1.0,1068097.757197775,1081474.5005667799,0.9876310136189116,235.70064666484396,238.65253664036075
1088,44.45,10601.25,235.86510469719133,24083.376712463923,-102.17781348181634,1.0,1070506.0948690216,1083212.5451741056,0.9882696610543393,235.70064666484396,238.4983127109111
1089,44.55,10635.96,235.85822552730954,24083.376712463923,-102.17781348181634,1.0,1072914.4325402677,1086759.1370800592,0.9872605584186852,235.70064666484396,238.74208754208755
1090,44.6,10645.65,235.85077735846306,24083.376712463923,-102.17781348181634,1.0,1074118.6013758911,1087749.240092698,0.9874689512854586,235.70064666484396,238.69170403587444
1091,44.45,10609.91,235.84531948192233,24083.376712463923,-102.17781348181634,1.0,1070506.0948690216,1084097.405038858,0.9874630175234583,235.70064666484396,238.69313835770527
1092,44.55,10614.8,235.84294871512435,24083.376712463923,-102.17781348181634,1.0,1072914.4325402677,1084597.0545467841,0.9892286061837056,235.70064666484396,238.26711560044893
1093,44.25,10550.37,235.8396489019448,24083.376712463923,-102.17781348181634,1.0,1065689.4195265286,1078013.7380241507,0.9885675682387769,235.70064666484396,238.42644067796613
1094,44.25,10549.32,235.8362957618474,24083.376712463923,-102.17781348181634,1.0,1065689.4195265286,1077906.4513199949,0.9886659628221861,235.70064666484396,238.40271186440677
1095,44.1,10546.4,235.83163755315954,24083.376712463923,-102.17781348181634,1.0,1062076.913019659,1077608.0921046278,0.9855873585223033,235.70064666484396,239.14739229024943
1096,44.2,10547.82,235.82791385185524,24083.376712463923,-102.17781348181634,1.0,1064485.2506909054,1077753.184599772,0.9876892649463209,235.70064666484396,238.6384615384615
1097,44.2,10554.46,235.82296286837774,24083.376712463923,-102.17781348181634,1.0,1064485.2506909054,1078431.6452812913,0.9870678919230451,235.70064666484396,238.7886877828054
1098,44.3,10568.5,235.81713004882218,24083.376712463923,-102.17781348181634,1.0,1066893.5883621518,1079866.221782576,0.987986814330566,235.70064666484396,238.56659142212192
1099,44.2,10562.14,235.8101640508836,24083.376712463923,-102.17781348181634,1.0,1064485.2506909054,1079216.3708888316,0.9863501698127561,235.70064666484396,238.962443438914
1100,44.2,10573.77,235.80182898460177,24083.376712463923,-102.17781348181634,1.0,1064485.2506909054,1080404.6988596253,0.9852652916212573,235.70064666484396,239.22556561085972
1101,44.3,10579.64,235.7928807102773,24083.376712463923,-102.17781348181634,1.0,1066893.5883621518,1081004.4826247634,0.9869464979198336,235.70064666484396,238.81805869074492
1102,44.35,10578.99,235.7839768567616,24083.376712463923,-102.17781348181634,1.0,1068097.757197775,1080938.0670460002,0.9881211419602278,235.70064666484396,238.53416009019165
1103,44.3,10583.31,235.77275822757005,24083.376712463923,-102.17781348181634,1.0,1066893.5883621518,1081379.4752002417,0.9866042520962334,235.70064666484396,238.90090293453724
1104,44.35,10601.87,235.75873986716496,24083.376712463923,-102.17781348181634,1.0,1068097.757197775,1083275.8954184642,0.9859886679977994,235.70064666484396,239.0500563697858
1105,44.3,10607.44,235.74266496522694,24083.376712463923,-102.17781348181634,1.0,1066893.5883621518,1083845.025839558,0.9843599065611105,235.70064666484396,239.44559819413095
1106,44.35,10587.97,235.73054233726353,24083.376712463923,-102.17781348181634,1.0,1068097.757197775,1081855.6238110668,0.9872830844426108,235.70064666484396,238.73664036076661
1107,44.3,10573.88,235.71767900968243,24083.376712463923,-102.17781348181634,1.0,1066893.5883621518,1080415.938419108,0.9874841257185242,235.70064666484396,238.6880361173815
1108,44.3,10577.77,235.70064666484396,24083.376712463923,-102.17781348181634,1.0,1066893.5883621518,1080813.4101135526,0.9871209760897227,235.70064666484396,238.77584650112868
1181,43.3,10204.5,235.34369370159473,24602.967702543265,-104.67162545007784,1.0,1065308.5015201233,1068121.6019053194,0.9973663107457259,235.04906508094138,235.6697459584296
1182,43.25,10200.52,235.3405605681454,24602.967702543265,-104.67162545007784,1.0,1064078.3531349963,1067705.0088360282,0.9966033167672543,235.04906508094138,235.85017341040464
1183,43.3,10207.91,235.33609657775528,24602.967702543265,-104.67162545007784,1.0,1065308.5015201233,1068478.5321481042,0.9970331358725498,235.04906508094138,235.7484988452656
1184,43.35,10217.73,235.33256415725725,24602.967702543265,-104.67162545007784,1.0,1066538.6499052506,1069506.4075100238,0.9972251147034429,235.04906508094138,235.7031141868512
1185,43.35,10241.19,235.3263885237902,24602.967702543265,-104.67162545007784,1.0,1066538.6499052506,1071962.0038430828,0.9949407218554492,235.04906508094138,236.24429065743945
1186,43.35,10235.53,235.319585407475,24602.967702543265,-104.67162545007784,1.0,1066538.6499052506,1071369.5624430354,0.9954908999591431,235.04906508094138,236.1137254901961
1187,43.25,10197.45,235.31587184639824,24602.967702543265,-104.67162545007784,1.0,1064078.3531349963,1067383.6669458963,0.9969033498326262,235.04906508094138,235.7791907514451
1188,43.25,10204.71,235.30990827013025,24602.967702543265,-104.67162545007784,1.0,1064078.3531349963,1068143.5829466637,0.996194116711863,235.04906508094138,235.94705202312136
1189,43.0,10187.36,235.30163321536898,24602.967702543265,-104.67162545007784,1.0,1057927.6112093604,1066327.530245105,0.9921225713512115,235.04906508094138,236.9153488372093
1190,43.0,10184.02,235.29358051482592,24602.967702543265,-104.67162545007784,1.0,1057927.6112093604,1065977.9270161018,0.9924479526238635,235.04906508094138,236.83767441860465
1191,43.05,10195.83,235.2862447620134,24602.967702543265,-104.67162545007784,1.0,1059157.7595944875,1067214.0989126673,0.9924510561410423,235.04906508094138,236.8369337979094
1192,43.0,10194.56,235.2784741451653,24602.967702543265,-104.67162545007784,1.0,1057927.6112093604,1067081.1659483456,0.9914218758318631,235.04906508094138,237.0827906976744
1193,43.0,10197.14,235.27171455515347,24602.967702543265,-104.67162545007784,1.0,1057927.6112093604,1067351.2187420067,0.9911710340821523,235.04906508094138,237.1427906976744
1194,42.85,10174.2,235.26348250286694,24602.967702543265,-104.67162545007784,1.0,1054237.166053979,1064950.0516541821,0.9899404806980732,235.04906508094138,237.43757292882148
1195,42.9,10178.95,235.2548234662122,24602.967702543265,-104.67162545007784,1.0,1055467.314439106,1065447.24187507,0.9906331096991717,235.04906508094138,237.2715617715618
1196,42.9,10193.79,235.2451668060443,24602.967702543265,-104.67162545007784,1.0,1055467.314439106,1067000.568796749,0.9891909576293395,235.04906508094138,237.61748251748256
1197,42.9,10194.54,235.2363463699629,24602.967702543265,-104.67162545007784,1.0,1055467.314439106,1067079.0725158367,0.9891181840448302,235.04906508094138,237.63496503496506
1198,42.9,10211.28,235.22642872253198,24602.967702543265,-104.67162545007784,1.0,1055467.314439106,1068831.275525871,0.9874966597696256,235.04906508094138,238.02517482517484
1199,42.85,10197.91,235.2171528490745,24602.967702543265,-104.67162545007784,1.0,1054237.166053979,1067431.8158936033,0.9876388827434581,235.04906508094138,237.9908984830805
1200,42.95,10212.84,235.20921480313137,24602.967702543265,-104.67162545007784,1.0,1056697.4628242333,1068994.563261573,0.988496573453264,235.04906508094138,237.78440046565774
1201,42.9,10196.29,235.2013086231083,24602.967702543265,-104.67162545007784,1.0,1055467.314439106,1067262.2478603742,0.9889484206483323,235.04906508094138,237.67575757575761
1202,42.9,10209.66,235.19281457245185,24602.967702543265,-104.67162545007784,1.0,1055467.314439106,1068661.7074926416,0.9876533490804185,235.04906508094138,237.9874125874126
1203,42.8,10188.74,235.18454004602967,24602.967702543265,-104.67162545007784,1.0,1053007.0176688517,1066471.977088226,0.9873742960821741,235.04906508094138,238.05467289719627
1204,42.7,10157.93,235.17404730866215,24602.967702543265,-104.67162545007784,1.0,1050546.7208985975,1063247.0443081092,0.9880551528664007,235.04906508094138,237.89063231850116
1205,43.15,10238.86,235.16468258086562,24602.967702543265,-104.67162545007784,1.0,1061618.0563647419,1071718.118955784,0.9905758217460362,235.04906508094138,237.28528389339516
1206,43.2,10247.12,235.15553684514686,24602.967702543265,-104.67162545007784,1.0,1062848.2047498692,1072582.7065820016,0.9909242412986935,235.04906508094138,237.20185185185184
1207,43.25,10245.44,235.14738265726263,24602.967702543265,-104.67162545007784,1.0,1064078.3531349963,1072406.8582512455,0.992233819606646,235.04906508094138,236.88878612716763
1208,43.3,10250.17,235.14032716908423,24602.967702543265,-104.67162545007784,1.0,1065308.5015201233,1072901.9550396244,0.9929225093832357,235.04906508094138,236.72448036951502
1209,43.3,10237.64,235.13313828474267,24602.967702543265,-104.67162545007784,1.0,1065308.5015201233,1071590.4195727347,0.9941377620237439,235.04906508094138,236.43510392609699
1210,43.25,10236.5,235.1251598011975,24602.967702543265,-104.67162545007784,1.0,1064078.3531349963,1071471.093919722,0.993100382430588,235.04906508094138,236.68208092485548
1211,43.25,10229.65,235.11878508804585,24602.967702543265,-104.67162545007784,1.0,1064078.3531349963,1070754.0932853888,0.9937653844218243,235.04906508094138,236.52369942196532
1212,43.35,10249.5,235.11252260068446,24602.967702543265,-104.67162545007784,1.0,1066538.6499052506,1072831.8250505729,0.9941340525156163,235.04906508094138,236.43598615916954
